url,Creation_day,Update_day,Expiration_day,Expiration_Creation_day,ttl,len_domain,len_path,len_parameter,len_tld,'%','$','=','@','?','&','#','.','_','-',';','{','}','[',']','|','+','*',uppercase,digit_ratio,consonant_vowel,https,file_extension,url_shortening
http://www.m2packarab.com/index.php?option=com_content&view=article&id=72:2011-03-01-15-07-08&catid=16:2010-12-02-14-26-10&Itemid=52,6181.0,407.0,758.0,6940.0,14400,18,10,96,3,0.0,0.0,5.0,0.0,1.0,4.0,0.0,3.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00758,0.26515,0.73333,0,0,0
http://www.werderfan-fahrten.de/index.php?option=com_phocagallery&view=detail&catid=4:saison-1011-hinrunde&id=46:hannover-werder-2010-11-f4&tmpl=component&Itemid=63,,,,,60,24,10,122,2,0.0,0.0,6.0,0.0,1.0,5.0,0.0,3.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061,0.09756,0.71429,0,0,0
http://farmaciaboahora.com/index.php?option=com_svmap&format=raw&layout=js-map&map_id=1,,,,,Error: The DNS query name does not exist: farmaciaboahora.com.,19,10,50,3,0.0,0.0,4.0,0.0,1.0,3.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01149,0.5,0,0,0
http://www.majestic.com.tr/kongre-organizasyon/36-gumruk/53-guemruek-kurallari.html?tmpl=component&print=1&layout=default&page=,,,,,86400,19,57,43,6,0.0,0.0,4.0,0.0,1.0,3.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03937,0.75,0,0,0
http://www.generalcustom.com.br/index.php?option=com_content&view=article&id=111:hd-dealers-no-sul&catid=42:assuntosgerais&Itemid=74,,,,,Error: The DNS query name does not exist: www.generalcustom.com.br.,24,10,90,6,0.0,0.0,5.0,0.0,1.0,4.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00758,0.05303,0.71429,0,0,0
http://luzboa.com.br/projetos/8/24-usina-oliveira.html?vsig24_0=7,5853.0,10.0,722.0,6575.0,Error: The DNS response does not contain an answer to the question: luzboa.com.br. IN A,13,34,10,6,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10769,0.63636,0,0,0
http://www.alorenademalaga.com/index.php/aceituna-alorena?start=10,6963.0,507.0,1802.0,8766.0,86400,23,27,8,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0303,0.57143,0,0,0
http://12com.net/tags.php?%2F\307\351\303\324%2F,,,,,Error: The DNS query name does not exist: 12com.net.,9,9,22,3,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04167,0.33333,0.66667,0,0,0
http://www.amilliondreams.eu/index.php?option=com_content&view=article&id=47:showresultaten&catid=6:show&Itemid=57&lang=nl&showall=1,,,,,Error: The DNS query name does not exist: www.amilliondreams.eu.,21,10,93,2,0.0,0.0,7.0,0.0,1.0,6.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00758,0.04545,0.57895,0,0,0
http://danielfabri.com.ar/industria-ade-2/index.html,3289.0,381.0,-2.0,3287.0,300,18,27,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01923,0.5625,0,1,0
http://www.journeysend.ca/index.php?option=com_content&view=article&id=2&Itemid=2,1103.0,7.0,357.0,1461.0,Error: The DNS query name does not exist: www.journeysend.ca.,18,10,45,2,0.0,0.0,4.0,0.0,1.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01235,0.02469,0.6875,0,0,0
http://westvalleyfamilyclinic.com/index.php?option=com_content&view=article&id=2:our-services&Itemid=5,,,,,Error: The DNS query name does not exist: westvalleyfamilyclinic.com.,26,10,58,3,0.0,0.0,4.0,0.0,1.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0098,0.01961,0.68,0,0,0
http://www.hollingstedt.de/hollingstedt/hollingstedt-allgemeine-infos/195-ortsrecht-der-gemeinde.pdf,,,,,3600,19,74,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.76471,0,1,0
http://seven-serv.fr/messagerie.html,,,,,Error: The DNS query name does not exist: seven-serv.fr.,13,16,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72727,0,1,0
http://www.keve-kiserdo.hu/portal/index.php?option=com_content&view=article&id=469:kerueleti-uszoverseny-2012-oktober&catid=47:keptar&Itemid=186,,,,,Error: The DNS query name does not exist: www.keve-kiserdo.hu.,19,17,100,2,0.0,0.0,5.0,0.0,1.0,4.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00694,0.08333,0.625,0,0,0
http://www.ricardoitalo.com.br/portal/index.php?option=com_prayercenter&task=view&Itemid=93,,,,,Error: The DNS query name does not exist: www.ricardoitalo.com.br.,23,17,43,6,0.0,0.0,3.0,0.0,1.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01099,0.02198,0.65,0,0,0
http://peraki.com/index.php?option=com_weblinks&view=category&id=47:2008-12-24-11-12-57&Itemid=65,5561.0,89.0,282.0,5844.0,14400,10,10,69,3,0.0,0.0,4.0,0.0,1.0,3.0,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01031,0.18557,0.55556,0,0,0
http://www.inksplash.ie/index.php/category/9-display-stands,,,,,14400,16,36,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01695,0.71429,0,0,0
http://www.designinsideonline.com.au/get-started/buy-for-yourself,,,,,Error: The DNS query name does not exist: www.designinsideonline.com.au.,29,29,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57692,0,0,0
http://www.agence-metro.com/index.php?option=com_content&view=article&id=98:telecharger-les-brochures&catid=38&Itemid=81,4743.0,2.0,370.0,5114.0,Error: The DNS query name does not exist: www.agence-metro.com.,20,10,82,3,0.0,0.0,5.0,0.0,1.0,4.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00833,0.05,0.64706,0,0,0
http://tin-intuit.com/otzyvy-pokupatelej.html,,,,,Error: The DNS query name does not exist: tin-intuit.com.,14,24,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58333,0,1,0
http://www.deliaclaudio.it/x.txt,6392.0,127.0,222.0,6614.0,3600,19,6,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52941,0,1,0
http://www.meathleader.ie/index.php.1,,,,,3600,18,12,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02703,0.5625,0,0,0
http://www.geothermalanywhere.com/o-nas.html?lang=sk,5639.0,190.0,204.0,5844.0,3600,26,11,7,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66667,0,0,0
http://www.efinite.com.au/user/reset.html,,,,,Error: The DNS query name does not exist: www.efinite.com.au.,18,16,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53333,0,1,0
http://www.theile-gartenbau.de/index.php/leistungen/dach-und-fassadenbeguenung,,,,,Error: The DNS operation timed out after 5.0026233196258545 seconds,23,48,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0,0,0
"http://www.nordseemiete.de/nordfriesische-inseln/pellworm.html?lang=de_DE.UTF-8,+de_CH.U",,,,,600,19,36,25,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.09091,0.01136,0.58824,0,0,0
http://hoaphatelectric.com/gioi-thieu.1,5411.0,300.0,67.0,5479.0,360,19,13,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02564,0.61111,0,0,0
http://www.malsaker.nu/lankar/44-turism/16-rederi-malarstaden-se,6472.0,292.0,103.0,6575.0,Error: The DNS operation timed out after 5.003387928009033 seconds,15,42,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.69231,0,0,0
http://www.mariamagdalena-bogatynia.pl/index.php?option=com_rsgallery2&page=inline&id=926&Itemid=67,2899.0,327.0,22.0,2922.0,Error: The DNS operation timed out after 5.004620313644409 seconds,31,10,50,2,0.0,0.0,4.0,0.0,1.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0101,0.06061,0.60714,0,0,0
http://atoudiag.fr/index.php?option=com_content&view=article&id=117&Itemid=98,2923.0,10.0,364.0,3288.0,3600,11,10,48,2,0.0,0.0,4.0,0.0,1.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01299,0.06494,0.5,0,0,0
http://www.transportheker.com/index.php?option=com_content&view=article&id=51&Itemid=15&font_size=mediumfonts,5058.0,309.0,55.0,5114.0,60,22,10,69,3,0.0,0.0,5.0,0.0,1.0,4.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00917,0.0367,0.75,0,0,0
http://odon-hotel.ru/index.php?option=com_content&view=category&layout=blog&id=20&Itemid=48&room-type=8007,,,,,300,13,10,75,2,0.0,0.0,6.0,0.0,1.0,5.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00943,0.07547,0.54545,0,0,0
http://www.ekwdesign.de/referenzen/webdesign/164-webdesign-wirtschaftsfoerderungsgesellschaft-fuer-den-landkreis-hersfeld-rotenburg-mbh.html,,,,,3600,16,117,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02143,0.71429,0,1,0
http://royalfarm-eg.com/index.php?option=com_k2&view=item&id=43:farming&Itemid=243,,,,,Error: The DNS query name does not exist: royalfarm-eg.com.,16,10,48,3,0.0,0.0,4.0,0.0,1.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0122,0.07317,0.64286,0,0,0
http://www.albondon.org/index.php/the-news/59-el-fin-de-semana-lidias-en-loja-albondon-y-cogollos-de-guadix,35.0,30.0,330.0,366.0,600,16,84,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01869,0.71429,0,0,0
http://www.artedesignsas.it/catalogo.html?page=shop.product_details&flypage=flypage.tpl&product_id=264&category_id=5,3920.0,252.0,97.0,4017.0,300,20,14,74,2,0.0,0.0,4.0,0.0,1.0,3.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03448,0.66667,0,0,0
http://www.borlangedance.se/index.php?option=com_content&view=category&id=41&Itemid=71,5551.0,124.0,293.0,5844.0,3206,20,10,48,2,0.0,0.0,4.0,0.0,1.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01163,0.04651,0.66667,0,0,0
http://www.nephotography.com.au/galleries/pc_login.php,,,,,14400,24,23,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66667,0,1,0
http://premtrading.com/index.html?page_id=25,216.0,216.0,149.0,366.0,600,15,11,10,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04545,0.71429,0,0,0
http://djsipke.nl/foto-album/4-dorpsfeest-scharsterbrug/detail/261-dsc03018.html?tmpl=component,,,,,3600,10,63,14,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09474,0.77778,0,0,0
http://www.leminar.net/index.php?option=com_content&view=article&id=139&Itemid=238,6778.0,203.0,161.0,6940.0,360,15,10,49,3,0.0,0.0,4.0,0.0,1.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0122,0.07317,0.69231,0,0,0
http://sagivlaw.com/index.php?option=com_content&view=article&id=16&Itemid=5,5641.0,504.0,202.0,5844.0,1800,12,10,46,3,0.0,0.0,4.0,0.0,1.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01316,0.03947,0.63636,0,0,0
http://pgee-kardjali.com/index.php?el_mcal_month=2&el_mcal_year=2013&lang=bg,5834.0,-3.0,375.0,6210.0,60,17,10,41,3,0.0,0.0,3.0,0.0,1.0,2.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06579,0.6,0,0,0
http://www.karafarin1964.com/index.php?option=com_content&view=article&id=16&Itemid=31,,,,,Error: The DNS query name does not exist: www.karafarin1964.com.,21,10,47,3,0.0,0.0,4.0,0.0,1.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01163,0.09302,0.66667,0,0,0
http://www.arbeitsloseninitiative-aurich.de/joomla/index.php?view=article&catid=40:alg-i&id=80:arbeitslosenversicherung&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=65,,,,,Error: The DNS query name does not exist: www.arbeitsloseninitiative-aurich.de.,36,17,131,2,0.0,0.0,9.0,0.0,1.0,8.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00521,0.03646,0.54545,0,0,0
http://gagapoker.ru/video-klip-lady-gaga--beyonce-telephone-skachat-besplatno.html,,,,,Error: The DNS query name does not exist: gagapoker.ru.,12,63,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54545,0,1,0
http://www.boatshed-restaurant.com/menu,1687.0,184.0,139.0,1827.0,600,27,5,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66667,0,0,0
http://chelurao.ru/index.php?option=com_content&view=article&id=363&Itemid=65&lang=ru,,,,,3600,11,10,56,2,0.0,0.0,5.0,0.0,1.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01176,0.05882,0.5,0,0,0
http://avesis.nl/index.html,,,,,Error: The DNS query name does not exist: avesis.nl.,9,11,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0,1,0
http://gulfcoastlivingonline.net/where-to-find/real-estate,,,,,Error: The DNS query name does not exist: gulfcoastlivingonline.net.,25,26,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0,0,0
http://www.eca.edu.au/2009/professional-year/application-information/application-form/index.html?page_id=5,,,,,300,14,75,9,6,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04717,0.45455,0,0,0
http://www.sinditextilsp.org.br/index.php/component/eventlist/details/31-tecnotextil-2013,6831.0,621.0,109.0,6940.0,60,24,58,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06742,0.7619,0,0,0
